"行政區域","綜合所得中位數","平均教育程度","有偶比例","女男比","扶老比","每戶平均用電度數","cluster"
"中山區大佳里",-1.75900422532175,-2.01829735279318,-1.24714133089768,-3.82175707885991,-0.069894236980355,-0.310024495803275,"3"
"中山區大直里",0.25572430662185,0.918380443465967,0.938226954880023,0.0817556415002293,0.0604831398572337,0.318032085675614,"5"
"中山區復華里",0.436735073163658,0.519769619061969,0.818050908885812,1.3797749232532,0.33259195180921,1.85715295447301,"6"
"中山區恆安里",-0.570629192808143,-0.118957801624396,-0.385966008468915,3.20591651423137,-0.790096327515892,0.585345727827764,"7"
"中山區集英里",-0.499798892857,-0.261041183237522,0.442514678109765,1.47432367426539,-0.291326350724423,0.892942025252671,"7"
"中山區劍潭里",-0.0354669265106233,0.158730995874815,-1.01805556870328,-0.632762776863272,1.12794744348298,-0.316971048582975,"4"
"中山區江寧里",0.13767380670328,0.733974352436165,0.0564234117082161,0.596370986295113,0.116688945567903,0.564359052498619,"4"
"中山區江山里",-0.0354669265106233,0.432101149555997,0.0206366959996133,0.0871584272723535,0.665017044304512,0.314650694904543,"4"
"中山區金泰里",2.30193297187707,0.780183841289066,2.94013650353273,-0.205942700865415,-1.63034045878542,1.27217235107776,"10"
"中山區聚盛里",-1.06644129246614,-0.655333363823492,-1.37317918420417,2.55893291801943,-0.775090728190015,1.16753300841213,"7"
"中山區聚葉里",-0.64932952608719,-0.316751688490085,-0.748566644650994,1.55806685373332,0.364967021640699,1.11662837560851,"7"
"中山區康樂里",-0.334528192971002,-0.132777461842086,-0.653956138964503,4.03659482669555,-0.486989658935786,0.72181424883848,"7"
"中山區力行里",0.554785573082229,0.749521470181066,1.05644806423614,0.666607201332733,0.875219569519221,2.12248186725953,"6"
"中山區龍洲里",-0.0905571598059561,0.718859099073067,-0.418314940884038,1.17987184968459,0.292670210908988,-0.257282150624073,"4"
"中山區民安里",-0.531279026168619,0.10129303309504,-0.104897470480558,0.562603575219331,1.26651997064415,1.43877935504802,"4"
"中山區埤頭里",-0.499798892857,-0.0390628909908739,-0.272932435153246,-0.0249493774992349,0.924443572839738,-0.0753853796889711,"4"
"中山區晴光里",-0.468318759545382,-0.00235441853763581,-0.830837412220838,2.16317886021129,-0.374114071041233,0.50408208657953,"7"
"中山區松江里",-0.00398679319900449,0.150957437002364,-0.0606607150631658,1.09072588444453,0.439063338573937,0.997287333938215,"4"
"中山區下埤里",-0.255827859691955,-0.165599154859099,-0.665475090618879,0.789520577648573,-0.550290317245081,0.783120333687894,"4"
"中山區新福里",-0.869690459268521,-0.581052690153407,-0.845601262533251,1.0853230986724,-0.0927126671982357,0.609860810918027,"7"
"中山區新生里",-1.01922109249871,-0.651014720005463,-0.888011968312676,0.82058659583829,0.19254253117838,1.75005107722409,"7"
"中山區新喜里",-0.88543052592433,-0.630717094060732,-0.930172090296883,0.338387965676154,-0.84911563014193,0.45990348107054,"8"
"中山區新庄里",-1.01135105917081,-0.785756407127942,-1.0228965799141,0.821937292281321,-0.49222198872088,-0.498904573765588,"8"
"中山區行仁里",-0.853950392612712,-0.933022161322702,-1.27203438273845,-0.112744646296262,-0.536200405089218,0.595416391645953,"2"
"中山區行孝里",-0.696549726054618,-0.825919794635604,-1.00051382357229,-0.191085039992071,-1.19887073369765,0.522422456087838,"8"
"中山區行政里",-0.657199559415094,-1.13038418380659,-2.2209896601986,-2.03478568472965,-0.0846363958388008,-1.00622345216874,"3"
"中山區興亞里",-0.161387459757098,0.652783848657236,-0.0945071779139637,1.05965986625481,0.364285300035562,1.8703844835772,"6"
"中山區永安里",2.28619290522126,1.18915941085633,1.78368153149408,0.771961523889166,-0.788212583215324,0.396686175350521,"10"
"中山區圓山里",-0.964130859203377,-0.396646599123605,-1.04049317157702,1.23119831451977,-0.343869651369495,0.806937086075436,"7"
"中山區正得里",-0.468318759545382,0.283107937834025,-0.257148513025253,3.01006552999185,0.114908869553461,2.23741239922843,"7"
"中山區正守里",-0.224347726380336,0.0356496470610125,-0.00920146036725231,0.116873749019039,0.364614303146036,0.451670529627933,"4"
"中山區正義里",-1.0034810258429,-0.606532688679774,-1.59190659703781,2.81151315286626,-0.695288858105869,1.38519166217605,"7"
"中山區中吉里",0.310814539917183,0.340114036231997,0.346773213132767,-0.274828219460005,0.476519372985503,0.671424175500023,"4"
"中山區中山里",-0.830340292628998,-0.345254737689071,-1.02722897621926,3.19916303201621,-0.833410861620598,0.49353361754369,"7"
"中山區中央里",-0.232217759708241,0.183779130019378,0.0916431477443876,0.758454559458856,0.468421834530725,1.58303977653121,"4"
"中山區中原里",-0.216477693052431,0.18852963821921,0.00731286531534634,0.458599949105932,0.405367279406839,0.234783715061751,"4"
"中山區中庄里",-0.88543052592433,-0.647991669332845,-0.768237785779701,0.13983558855057,0.6197909922866,0.636911937086594,"4"
"中山區朱馥里",-0.554889126152333,-0.242039150438197,0.0955698733424033,0.0817556415002293,-0.0311607844028854,0.0449480266641348,"4"
"中山區朱崙里",-0.11416725978967,0.160458453402026,0.606446886130053,1.44730974540476,0.273449801783379,0.691786028621471,"4"
"中山區朱園里",0.491825306458991,0.787525535779714,0.489218666954479,0.808430327851007,-0.046657841027661,2.11303602564904,"6"
"中正區愛國里",0.302944506589279,0.53229368613425,1.73171343743028,1.47297297782235,0.194757387617696,-1.17771877105805,"5"
"中正區板溪里",0.200634073326518,0.509836738280504,0.195453265647364,0.495068753067773,0.865516406432231,0.545724649010217,"4"
"中正區頂東里",0.436735073163658,1.00259399791752,0.437700327397269,1.09747936665968,0.899640407250022,-0.379967828817924,"1"
"中正區東門里",1.0033774727728,1.4599383782467,1.49270887736004,-0.185682254219947,0.126799270056439,-0.454909739494156,"1"
"中正區富水里",0.169153940014899,0.506813687607884,0.254921088112473,-1.33377423079646,-0.171876819447115,-1.0376850880387,"5"
"中正區光復里",0.0196233067847096,0.172982520474307,2.06414896987126,0.458599949105932,-0.0538180750275304,3.22426394491594,"6"
"中正區河堤里",0.334424639900897,1.19520551220157,-0.0924272115543199,0.295165679499158,1.08230949204733,-0.30050514569776,"4"
"中正區建國里",1.47557947244708,1.03498382655273,3.52102717567296,1.43380278097445,-0.706397455974619,-0.415141643686563,"10"
"中正區黎明里",0.885326972854226,0.812141805542474,2.81406214756165,-0.415300649535251,-0.192747237708523,3.41413638756106,"6"
"中正區林興里",0.452475139819468,0.610893003622363,0.643799017308566,0.476159002865335,0.480648354785666,-0.476778516763581,"5"
"中正區龍福里",1.44409933913546,0.490402841099377,1.41493088383063,-1.46614248221351,0.752618059910663,-1.58447802826936,"5"
"中正區龍光里",1.28669867257737,1.48412278362766,2.38329379993732,-0.463925721484371,0.288189291789993,-0.742511726272732,"1"
"中正區龍興里",0.468215206475277,0.119431337130758,1.72535902933737,-0.0303521632713591,-0.799746268250715,-1.36902462935613,"5"
"中正區梅花里",0.664966039672895,0.951202136482981,0.748427869857358,0.220877375132442,1.49077268307304,2.82588465613728,"6"
"中正區南福里",2.05009190538412,1.26387194890822,3.15739903215759,-0.412599256649186,-0.537739723500728,-0.31171519118881,"10"
"中正區南門里",1.06633773939603,1.07773840035121,1.44147282848739,1.12314259907728,1.0515065473459,-0.552602529380093,"1"
"中正區三愛里",1.1843882393146,1.63397972411323,1.1656885004775,1.20553508210218,1.45244099154944,0.164950644789637,"1"
"中正區廈安里",0.224244173310232,0.17039133418349,2.2779866612705,-0.0303521632713591,-1.24647956355856,-1.57867085716252,"5"
"中正區水源里",-0.318788126315192,0.459740469991378,0.718541501925896,1.18392393901368,1.46172377343328,0.89783034017172,"6"
"中正區網溪里",0.200634073326518,0.924426544811206,0.3571802229884,0.611228647168454,0.507162913417921,-0.564400642831329,"5"
"中正區文北里",1.93991143879346,1.95355936664732,1.20041112586726,0.43428741313137,1.6094052268548,1.56664738214101,"6"
"中正區文盛里",0.743666372951942,1.15936076851194,0.649151166392177,0.0223249980068545,1.5264638497577,0.477251485896034,"1"
"中正區文祥里",2.15240233864688,1.40163668670332,1.75618059160759,0.473457609979273,-0.21572282725779,-0.83351524311155,"1"
"中正區新營里",2.63247437164907,1.65254989253075,2.78521950708067,-0.100588378308982,-0.767809907132204,-0.760080256583295,"10"
"中正區幸福里",0.822366706230989,0.819483500033122,1.31733352787825,-0.0546646992459208,0.352362313390257,1.91768720012468,"6"
"中正區幸市里",1.11355793936346,1.53551464506219,0.748935253989418,0.52613477125749,1.6787069499996,2.26685255148525,"6"
"中正區螢圃里",-0.444708659561667,0.6320543583307,0.383750518772371,-0.141109271599919,1.10866656291808,-0.502874032496845,"4"
"中正區螢雪里",-0.657199559415094,-0.00235441853763581,-0.750526304054347,-0.153265539587199,0.465250863892133,-0.536246889237413,"4"
"中正區永昌里",-0.956260825875473,-1.0556716457547,-0.968256020317066,-0.684089241698455,0.817564953496474,-0.308885114130414,"2"
"中正區永功里",-0.192867593068717,-0.229515083365916,0.00611590980081949,-0.554422383167463,0.162043787213559,-0.61534202988246,"8"
"中正區忠勤里",-1.57799345877994,-1.90687634228805,-1.37607461314218,0.0277277837789817,0.485106727821913,-1.23553320239386,"2"
